region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Badakhshan,2020-05-07,nowcast,1,0.1,2.1,0.4,1.2,0.49
Badakhshan,2020-05-08,nowcast,1,0.1,2,0.5,1.2,0.51
Badakhshan,2020-05-09,nowcast,0.9,0.1,2,0.3,1.1,0.54
Badakhshan,2020-05-10,nowcast,1,0.1,2.1,0.4,1.1,0.52
Badakhshan,2020-05-11,nowcast,1,0.1,2.2,0.3,1.1,0.53
Badakhshan,2020-05-12,nowcast,1,0.1,2.3,0.4,1.2,0.49
Badakhshan,2020-05-13,nowcast,1,0.1,2.4,0.5,1.3,0.48
Badakhshan,2020-05-14,nowcast,1.1,0.1,2.5,0.5,1.4,0.42
Badakhshan,2020-05-15,nowcast,1.2,0.1,2.6,0.6,1.5,0.38
Badakhshan,2020-05-16,nowcast,1.3,0.2,2.7,0.6,1.6,0.32
Badakhshan,2020-05-17,nowcast,1.4,0.2,2.8,0.8,1.8,0.28
Badakhshan,2020-05-18,nowcast,1.4,0.3,3,0.8,1.7,0.23
Badakhshan,2020-05-19,nowcast,1.5,0.4,2.9,0.9,1.8,0.21
Badakhshan,2020-05-20,nowcast,1.5,0.5,2.9,0.9,1.8,0.18
Badakhshan,2020-05-21,nowcast,1.5,0.5,2.9,0.9,1.8,0.18
Badakhshan,2020-05-22,nowcast,1.5,0.5,2.6,1,1.8,0.17
Badakhshan,2020-05-23,nowcast,1.5,0.6,2.5,1.1,1.8,0.17
Badakhshan,2020-05-24,nowcast,1.4,0.5,2.4,1,1.7,0.18
Badakhshan,2020-05-25,nowcast,1.4,0.5,2.3,1,1.6,0.19
Badakhshan,2020-05-26,nowcast,1.3,0.6,2.2,1,1.6,0.23
Badakhshan,2020-05-27,nowcast,1.3,0.5,2.1,0.8,1.5,0.28
Badakhshan,2020-05-28,nowcast,1.2,0.4,1.9,0.9,1.4,0.29
Badakhshan,2020-05-29,nowcast,1.2,0.5,1.9,0.9,1.4,0.32
Badakhshan,2020-05-30,nowcast,1.2,0.5,1.9,0.8,1.4,0.34
Badakhshan,2020-05-31,nowcast,1.2,0.5,1.9,0.8,1.4,0.33
Badakhshan,2020-06-01,nowcast,1.2,0.6,1.9,0.9,1.4,0.29
Badakhshan,2020-06-02,nowcast,1.3,0.6,2.1,1,1.5,0.22
Badakhshan,2020-06-03,nowcast,1.4,0.7,2.3,1,1.6,0.14
Badakhshan,2020-06-04,nowcast,1.5,0.8,2.5,1.1,1.7,0.08
Badakhshan,2020-06-05,nowcast,1.7,0.9,2.6,1.3,1.9,0.04
Badakhshan,2020-06-06,nowcast,1.8,1.1,2.7,1.3,1.9,0.02
Badghis,2020-04-27,nowcast,1.4,0.6,2.4,1,1.7,0.19
Badghis,2020-04-28,nowcast,1.4,0.6,2.3,1,1.6,0.19
Badghis,2020-04-29,nowcast,1.4,0.7,2.3,1.1,1.7,0.17
Badghis,2020-04-30,nowcast,1.4,0.7,2.2,1,1.6,0.17
Badghis,2020-05-01,nowcast,1.3,0.6,2.1,1,1.6,0.17
Badghis,2020-05-02,nowcast,1.3,0.6,2.1,1.1,1.6,0.18
Badghis,2020-05-03,nowcast,1.3,0.6,2,1,1.5,0.19
Badghis,2020-05-04,nowcast,1.3,0.6,1.9,1,1.5,0.21
Badghis,2020-05-05,nowcast,1.3,0.7,1.9,1,1.4,0.21
Badghis,2020-05-06,nowcast,1.2,0.6,1.9,1,1.5,0.23
Badghis,2020-05-07,nowcast,1.2,0.7,1.8,1,1.4,0.27
Badghis,2020-05-08,nowcast,1.1,0.7,1.7,0.9,1.3,0.31
Badghis,2020-05-09,nowcast,1.1,0.6,1.6,0.9,1.3,0.39
Badghis,2020-05-10,nowcast,1,0.6,1.5,0.9,1.2,0.44
Badghis,2020-05-11,nowcast,1,0.5,1.5,0.8,1.2,0.46
Badghis,2020-05-12,nowcast,1,0.5,1.5,0.8,1.2,0.43
Badghis,2020-05-13,nowcast,1.1,0.6,1.6,0.9,1.2,0.39
Badghis,2020-05-14,nowcast,1.1,0.7,1.7,0.8,1.2,0.35
